episode_id,n_players,n_steps,rewards_json,statuses_json,team_names_json,winners_idx,is_1v1,is_ffa4,is_draw,seed,episode_steps_max,shipSpeed,cometSpeed
75858039,2,178,"[1, -1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""mtmr_s1""]",[0],True,False,False,,500,6.0,4.0
75859612,4,128,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""SalvadorDali"", ""ush"", ""Vadasz"", ""mtmr_s1""]",[2],False,True,False,,500,6.0,4.0
75862353,4,274,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""bowwowforeach"", ""Shun_PI"", ""Vadasz"", ""Erfan Eshratifar""]",[2],False,True,False,,500,6.0,4.0
75862477,2,202,"[-1, 1]","[""DONE"", ""DONE""]","[""Shun_PI"", ""Vadasz""]",[1],True,False,False,,500,6.0,4.0
75862678,2,142,"[1, -1]","[""DONE"", ""DONE""]","[""Vadasz"", ""Shun_PI""]",[0],True,False,False,,500,6.0,4.0
75863121,4,206,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ush"", ""Shun_PI"", ""Ousagi"", ""Vadasz""]",[3],False,True,False,,500,6.0,4.0
75863142,4,152,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Erfan Eshratifar"", ""Boey"", ""Ousagi"", ""Vadasz""]",[3],False,True,False,,500,6.0,4.0
75864159,2,152,"[1, -1]","[""DONE"", ""DONE""]","[""bowwowforeach"", ""Vadasz""]",[0],True,False,False,,500,6.0,4.0
75864891,4,248,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""bowwowforeach"", ""Vadasz"", ""kovi"", ""flg""]",[1],False,True,False,,500,6.0,4.0
75864911,4,500,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""SalvadorDali"", ""HY2017"", ""ra5anchor"", ""3Comets""]",[2],False,True,False,,500,6.0,4.0
75865456,4,364,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Vincent Schuler"", ""flg"", ""HY2017"", ""fgwiebfaoish""]",[1],False,True,False,,500,6.0,4.0
75866275,2,231,"[-1, 1]","[""DONE"", ""DONE""]","[""HY2017"", ""Wenchong Huang""]",[1],True,False,False,,500,6.0,4.0
75867151,2,257,"[-1, 1]","[""DONE"", ""DONE""]","[""HY2017"", ""flg""]",[1],True,False,False,,500,6.0,4.0
75870117,2,119,"[1, -1]","[""DONE"", ""DONE""]","[""bowwowforeach"", ""kovi""]",[0],True,False,False,,500,6.0,4.0
75872623,2,159,"[-1, 1]","[""DONE"", ""DONE""]","[""Ousagi"", ""Vadasz""]",[1],True,False,False,,500,6.0,4.0
75874543,2,148,"[1, -1]","[""DONE"", ""DONE""]","[""Naoism"", ""flg""]",[0],True,False,False,,500,6.0,4.0
75875734,2,119,"[1, -1]","[""DONE"", ""DONE""]","[""Vadasz"", ""ush""]",[0],True,False,False,,500,6.0,4.0
75877534,2,249,"[1, -1]","[""DONE"", ""DONE""]","[""skuro0315"", ""Ezra""]",[0],True,False,False,,500,6.0,4.0
75878390,2,168,"[-1, 1]","[""DONE"", ""DONE""]","[""Ezra"", ""Ousagi""]",[1],True,False,False,,500,6.0,4.0
75880085,2,216,"[1, -1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""HY2017""]",[0],True,False,False,,500,6.0,4.0
75882192,4,130,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Andrew Tratz"", ""kovi"", ""sash"", ""Shun_PI""]",[1],False,True,False,,500,6.0,4.0
75886361,4,152,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbit Team"", ""klog"", ""Son Pham"", ""SalvadorDali""]",[2],False,True,False,,500,6.0,4.0
75888085,2,158,"[-1, 1]","[""DONE"", ""DONE""]","[""Wenchong Huang"", ""Orbit Team""]",[1],True,False,False,,500,6.0,4.0
75888091,2,160,"[1, -1]","[""DONE"", ""DONE""]","[""sash"", ""ymg_aq""]",[0],True,False,False,,500,6.0,4.0
75888282,2,143,"[1, -1]","[""DONE"", ""DONE""]","[""bowwowforeach"", ""Shun_PI""]",[0],True,False,False,,500,6.0,4.0
75890927,2,132,"[-1, 1]","[""DONE"", ""DONE""]","[""Andrew Tratz"", ""Orbital Occle""]",[1],True,False,False,,500,6.0,4.0
75890977,2,266,"[1, -1]","[""DONE"", ""DONE""]","[""Artem"", ""Orbit Team""]",[0],True,False,False,,500,6.0,4.0
75890978,2,186,"[-1, 1]","[""DONE"", ""DONE""]","[""sash"", ""Ousagi""]",[1],True,False,False,,500,6.0,4.0
75891081,2,116,"[-1, 1]","[""DONE"", ""DONE""]","[""Avas Gaire"", ""Orbit Team""]",[1],True,False,False,,500,6.0,4.0
75891671,2,195,"[1, -1]","[""DONE"", ""DONE""]","[""Vadasz"", ""sash""]",[0],True,False,False,,500,6.0,4.0
75891694,2,257,"[-1, 1]","[""DONE"", ""DONE""]","[""Tommy Barnes"", ""Ezra""]",[1],True,False,False,,500,6.0,4.0
75892238,2,167,"[-1, 1]","[""DONE"", ""DONE""]","[""aDg4b"", ""Orbit Team""]",[1],True,False,False,,500,6.0,4.0
75892635,2,187,"[1, -1]","[""DONE"", ""DONE""]","[""ymg_aq"", ""Andrew Tratz""]",[0],True,False,False,,500,6.0,4.0
75895003,4,500,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbit Team"", ""mtmr_s1"", ""Naoism"", ""HY2017""]",[2],False,True,False,,500,6.0,4.0
75896280,2,168,"[-1, 1]","[""DONE"", ""DONE""]","[""Thinker"", ""Ezra""]",[1],True,False,False,,500,6.0,4.0
75896918,2,199,"[-1, 1]","[""DONE"", ""DONE""]","[""Naoism"", ""Ezra""]",[1],True,False,False,,500,6.0,4.0
75897382,2,314,"[-1, 1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""Andrew Tratz""]",[1],True,False,False,,500,6.0,4.0
75898362,2,166,"[1, -1]","[""DONE"", ""DONE""]","[""HY2017"", ""lookaside""]",[0],True,False,False,,500,6.0,4.0
75898624,2,126,"[-1, 1]","[""DONE"", ""DONE""]","[""Orbit Team"", ""ush""]",[1],True,False,False,,500,6.0,4.0
75899584,4,226,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Wenchong Huang"", ""Ezra"", ""Orbital Occle"", ""HY2017""]",[0],False,True,False,,500,6.0,4.0
75899927,2,500,"[-1, 1]","[""DONE"", ""DONE""]","[""Artem"", ""Andrew Tratz""]",[1],True,False,False,,500,6.0,4.0
75900177,2,201,"[1, -1]","[""DONE"", ""DONE""]","[""Orbit Team"", ""Andrew Tratz""]",[0],True,False,False,,500,6.0,4.0
75900368,2,217,"[-1, 1]","[""DONE"", ""DONE""]","[""Artem"", ""Andrew Tratz""]",[1],True,False,False,,500,6.0,4.0
75902356,4,500,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""kovi"", ""Erfan Eshratifar"", ""Shun_PI"", ""bowwowforeach""]",[0],False,True,False,,500,6.0,4.0
75902962,2,155,"[-1, 1]","[""DONE"", ""DONE""]","[""flg"", ""sash""]",[1],True,False,False,,500,6.0,4.0
75904310,4,340,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""kovi"", ""Ousagi"", ""bowwowforeach"", ""Wenchong Huang""]",[0],False,True,False,,500,6.0,4.0
75905571,4,135,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ymg_aq"", ""flavso"", ""Mario Nicolae"", ""onick_man""]",[0],False,True,False,,500,6.0,4.0
75905839,2,94,"[-1, 1]","[""DONE"", ""DONE""]","[""senkin13"", ""Claws""]",[1],True,False,False,,500,6.0,4.0
75907512,2,100,"[-1, 1]","[""DONE"", ""DONE""]","[""lookaside"", ""ymg_aq""]",[1],True,False,False,,500,6.0,4.0
75908481,4,182,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""fgwiebfaoish"", ""jack gell"", ""Claws"", ""Orbital Occle""]",[2],False,True,False,,500,6.0,4.0
75908621,2,198,"[1, -1]","[""DONE"", ""DONE""]","[""Claws"", ""fgwiebfaoish""]",[0],True,False,False,,500,6.0,4.0
75909283,2,275,"[-1, 1]","[""DONE"", ""DONE""]","[""Andrew Tratz"", ""ush""]",[1],True,False,False,,500,6.0,4.0
75909571,4,500,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""glass_256"", ""SalvadorDali"", ""Ebi"", ""Claws""]",[2],False,True,False,,500,6.0,4.0
75909889,2,96,"[1, -1]","[""DONE"", ""DONE""]","[""Claws"", ""ShunkiKyoya""]",[0],True,False,False,,500,6.0,4.0
75910069,4,119,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ush"", ""Wenchong Huang"", ""sash"", ""ymg_aq""]",[2],False,True,False,,500,6.0,4.0
75910097,4,157,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""HY2017"", ""typeIIIfairy"", ""ush"", ""SalvadorDali""]",[0],False,True,False,,500,6.0,4.0
75910559,2,148,"[1, -1]","[""DONE"", ""DONE""]","[""bowwowforeach"", ""ymg_aq""]",[0],True,False,False,,500,6.0,4.0
75911154,4,210,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Claws"", ""I A A"", ""ShunkiKyoya"", ""mtmr_s1""]",[2],False,True,False,,500,6.0,4.0
75911542,4,379,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""fgwiebfaoish"", ""\u8d75\u4e91\u9f99"", ""aDg4b"", ""I A A""]",[2],False,True,False,,500,6.0,4.0
75911938,2,176,"[1, -1]","[""DONE"", ""DONE""]","[""Wenchong Huang"", ""Andrew Tratz""]",[0],True,False,False,,500,6.0,4.0
75912766,2,159,"[1, -1]","[""DONE"", ""DONE""]","[""ymg_aq"", ""ra5anchor""]",[0],True,False,False,,500,6.0,4.0
75914931,2,500,"[-1, 1]","[""DONE"", ""DONE""]","[""kovi"", ""Shun_PI""]",[1],True,False,False,,500,6.0,4.0
75915235,2,148,"[-1, 1]","[""DONE"", ""DONE""]","[""Vadasz"", ""kovi""]",[1],True,False,False,,500,6.0,4.0
75918336,2,117,"[-1, 1]","[""DONE"", ""DONE""]","[""Orbit Team"", ""kovi""]",[1],True,False,False,,500,6.0,4.0
75920012,2,162,"[1, -1]","[""DONE"", ""DONE""]","[""Artem"", ""ymg_aq""]",[0],True,False,False,,500,6.0,4.0
75920471,4,500,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""jack gell"", ""Naoism"", ""fgwiebfaoish"", ""skuro0315""]",[2],False,True,False,,500,6.0,4.0
75921008,4,154,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""flg"", ""Vadasz"", ""Orbital Occle"", ""kovi""]",[3],False,True,False,,500,6.0,4.0
75921657,2,105,"[-1, 1]","[""DONE"", ""DONE""]","[""HY2017"", ""Wenchong Huang""]",[1],True,False,False,,500,6.0,4.0
75921661,2,82,"[-1, 1]","[""DONE"", ""DONE""]","[""sash"", ""bowwowforeach""]",[1],True,False,False,,500,6.0,4.0
75921861,4,500,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Naoism"", ""lookaside"", ""Ascalon"", ""Ousagi""]",[0],False,True,False,,500,6.0,4.0
75923421,4,257,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Naoism"", ""SalvadorDali"", ""Wenchong Huang"", ""Orbit Team""]",[3],False,True,False,,500,6.0,4.0
75923998,4,177,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Ezra"", ""sash"", ""Artem"", ""ush""]",[1],False,True,False,,500,6.0,4.0
75924157,4,181,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Wenchong Huang"", ""Ezra"", ""glass_256"", ""skuro0315""]",[1],False,True,False,,500,6.0,4.0
75924167,4,176,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ichiro_9023"", ""lookaside"", ""Orbital Occle"", ""Ezra""]",[3],False,True,False,,500,6.0,4.0
75924823,4,239,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbit Team"", ""Andrew Tratz"", ""Orbital Occle"", ""Artem""]",[3],False,True,False,,500,6.0,4.0
75925168,4,171,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""fgwiebfaoish"", ""Ezra"", ""lookaside"", ""Ousagi""]",[1],False,True,False,,500,6.0,4.0
75926154,4,500,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""kovi"", ""Ezra"", ""Orbit Team"", ""Vadasz""]",[3],False,True,False,,500,6.0,4.0
75927019,2,174,"[-1, 1]","[""DONE"", ""DONE""]","[""flg"", ""Ezra""]",[1],True,False,False,,500,6.0,4.0
75927245,4,236,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""SalvadorDali"", ""Ousagi"", ""Ezra"", ""sash""]",[0],False,True,False,,500,6.0,4.0
75927335,4,189,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Erfan Eshratifar"", ""SalvadorDali"", ""HY2017"", ""ymg_aq""]",[2],False,True,False,,500,6.0,4.0
75927373,4,256,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""kovi"", ""Orbit Team"", ""Son Pham"", ""fgwiebfaoish""]",[0],False,True,False,,500,6.0,4.0
75927389,4,157,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbit Team"", ""ShunkiKyoya"", ""lookaside"", ""ra5anchor""]",[3],False,True,False,,500,6.0,4.0
75927660,2,158,"[1, -1]","[""DONE"", ""DONE""]","[""Orbit Team"", ""Son Pham""]",[0],True,False,False,,500,6.0,4.0
75927875,2,201,"[1, -1]","[""DONE"", ""DONE""]","[""Orbit Team"", ""Erfan Eshratifar""]",[0],True,False,False,,500,6.0,4.0
75928348,4,314,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Artem"", ""Wenchong Huang"", ""ymg_aq"", ""Ezra""]",[1],False,True,False,,500,6.0,4.0
75928517,2,152,"[1, -1]","[""DONE"", ""DONE""]","[""Ezra"", ""sash""]",[0],True,False,False,,500,6.0,4.0
75928760,4,500,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""kovi"", ""sash"", ""Ezra"", ""Ousagi""]",[2],False,True,False,,500,6.0,4.0
75929958,2,162,"[1, -1]","[""DONE"", ""DONE""]","[""Ezra"", ""ymg_aq""]",[0],True,False,False,,500,6.0,4.0
75930440,2,186,"[1, -1]","[""DONE"", ""DONE""]","[""Wenchong Huang"", ""I A A""]",[0],True,False,False,,500,6.0,4.0
75930516,2,194,"[1, -1]","[""DONE"", ""DONE""]","[""Artem"", ""Ezra""]",[0],True,False,False,,500,6.0,4.0
75930627,2,177,"[1, -1]","[""DONE"", ""DONE""]","[""Orbit Team"", ""Andrew Tratz""]",[0],True,False,False,,500,6.0,4.0
75930684,2,264,"[1, -1]","[""DONE"", ""DONE""]","[""Andrew Tratz"", ""flg""]",[0],True,False,False,,500,6.0,4.0
75934343,4,336,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Ascalon"", ""Ousagi"", ""klog"", ""I A A""]",[2],False,True,False,,500,6.0,4.0
75935643,4,293,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""klog"", ""Andrew Tratz"", ""Orbit Team"", ""Orbital Occle""]",[1],False,True,False,,500,6.0,4.0
75936669,2,196,"[1, -1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""klog""]",[0],True,False,False,,500,6.0,4.0
75937328,4,155,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Artem"", ""ush"", ""ShunkiKyoya"", ""Orbit Team""]",[0],False,True,False,,500,6.0,4.0
75937738,2,204,"[-1, 1]","[""DONE"", ""DONE""]","[""Orbit Team"", ""klog""]",[1],True,False,False,,500,6.0,4.0
75938056,2,99,"[-1, 1]","[""DONE"", ""DONE""]","[""sash"", ""Erfan Eshratifar""]",[1],True,False,False,,500,6.0,4.0
75938189,2,140,"[-1, 1]","[""DONE"", ""DONE""]","[""Aidan P5"", ""lookaside""]",[1],True,False,False,,500,6.0,4.0
75939046,2,146,"[1, -1]","[""DONE"", ""DONE""]","[""Erfan Eshratifar"", ""sash""]",[0],True,False,False,,500,6.0,4.0
75940913,2,124,"[1, -1]","[""DONE"", ""DONE""]","[""ush"", ""ra5anchor""]",[0],True,False,False,,500,6.0,4.0
75941101,4,300,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Forrest"", ""penguin46"", ""HassenHamdi Winning InchaAllah"", ""Claws""]",[0],False,True,False,,500,6.0,4.0
75941873,2,114,"[-1, 1]","[""DONE"", ""DONE""]","[""Aidan P5"", ""Claws""]",[1],True,False,False,,500,6.0,4.0
75942176,2,147,"[1, -1]","[""DONE"", ""DONE""]","[""ShunkiKyoya"", ""ymg_aq""]",[0],True,False,False,,500,6.0,4.0
75942366,2,205,"[1, -1]","[""DONE"", ""DONE""]","[""ra5anchor"", ""SalvadorDali""]",[0],True,False,False,,500,6.0,4.0
75943024,4,195,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Erfan Eshratifar"", ""Orbit Team"", ""Vadasz"", ""klog""]",[2],False,True,False,,500,6.0,4.0
75943167,2,215,"[-1, 1]","[""DONE"", ""DONE""]","[""ymg_aq"", ""Andrew Tratz""]",[1],True,False,False,,500,6.0,4.0
75943919,2,154,"[-1, 1]","[""DONE"", ""DONE""]","[""SalvadorDali"", ""ShunkiKyoya""]",[1],True,False,False,,500,6.0,4.0
75947221,4,340,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""bomac1"", ""Ousagi"", ""ohkawa3"", ""Shun_PI""]",[1],False,True,False,,500,6.0,4.0
75947997,4,241,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Ousagi"", ""Orbital Occle"", ""flg"", ""Artem""]",[3],False,True,False,,500,6.0,4.0
75951597,4,500,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Erfan Eshratifar"", ""penguin46"", ""kovi"", ""ush""]",[1],False,True,False,,500,6.0,4.0
75952877,4,325,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""bowwowforeach"", ""Artem"", ""lookaside"", ""Orbital Occle""]",[0],False,True,False,,500,6.0,4.0
75953448,4,312,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""lookaside"", ""jack gell"", ""ymg_aq"", ""3Comets""]",[2],False,True,False,,500,6.0,4.0
75953848,4,179,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""bowwowforeach"", ""Ousagi"", ""Wenchong Huang"", ""Orbit Team""]",[3],False,True,False,,500,6.0,4.0
75955697,2,98,"[1, -1]","[""DONE"", ""DONE""]","[""bowwowforeach"", ""Shun_PI""]",[0],True,False,False,,500,6.0,4.0
75955828,4,202,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""monnu"", ""Forrest"", ""Claws"", ""Erfan Eshratifar""]",[3],False,True,False,,500,6.0,4.0
75956569,2,500,"[-1, 1]","[""DONE"", ""DONE""]","[""sash"", ""Gemini & Claude Code""]",[1],True,False,False,,500,6.0,4.0
75957576,4,183,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""fgwiebfaoish"", ""kovi"", ""mtmr_s1"", ""Ascalon""]",[1],False,True,False,,500,6.0,4.0
75957597,4,185,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Ousagi"", ""mtmr_s1"", ""ymg_aq"", ""Wenchong Huang""]",[3],False,True,False,,500,6.0,4.0
75957995,2,113,"[-1, 1]","[""DONE"", ""DONE""]","[""sash"", ""bowwowforeach""]",[1],True,False,False,,500,6.0,4.0
75958272,4,227,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""sash"", ""Wenchong Huang"", ""ShunkiKyoya"", ""ymg_aq""]",[1],False,True,False,,500,6.0,4.0
75959127,2,304,"[1, -1]","[""DONE"", ""DONE""]","[""Slawek Biel"", ""Orbital Occle""]",[0],True,False,False,,500,6.0,4.0
75959329,4,191,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""HY2017"", ""Orbit Team"", ""ymg_aq"", ""Ebi""]",[0],False,True,False,,500,6.0,4.0
75959429,4,172,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""ra5anchor"", ""flg"", ""burgundy"", ""Orbit Team""]",[1],False,True,False,,500,6.0,4.0
75963673,4,145,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Ousagi"", ""jack gell"", ""HY2017"", ""Ezra""]",[1],False,True,False,,500,6.0,4.0
75963835,4,202,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbit Team"", ""HY2017"", ""Erik Kvanli"", ""ush""]",[2],False,True,False,,500,6.0,4.0
75963839,4,163,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""flg"", ""sash"", ""SalvadorDali"", ""Orbital Occle""]",[0],False,True,False,,500,6.0,4.0
75963975,2,187,"[1, -1]","[""DONE"", ""DONE""]","[""jack gell"", ""Orbital Occle""]",[0],True,False,False,,500,6.0,4.0
75964397,4,272,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""bowwowforeach"", ""Vadasz"", ""Erfan Eshratifar"", ""Shun_PI""]",[1],False,True,False,,500,6.0,4.0
75964594,4,260,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbit Team"", ""Ezra"", ""Son Pham"", ""ymg_aq""]",[2],False,True,False,,500,6.0,4.0
75964932,2,178,"[1, -1]","[""DONE"", ""DONE""]","[""lookaside"", ""NANACHI""]",[0],True,False,False,,500,6.0,4.0
75967247,4,200,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""SalvadorDali"", ""3Comets"", ""Ebi"", ""Aidan P5""]",[2],False,True,False,,500,6.0,4.0
75969960,2,500,"[-1, 1]","[""DONE"", ""DONE""]","[""lookaside"", ""Erik Kvanli""]",[1],True,False,False,,500,6.0,4.0
75970255,2,150,"[1, -1]","[""DONE"", ""DONE""]","[""Ebi"", ""SalvadorDali""]",[0],True,False,False,,500,6.0,4.0
75970330,2,157,"[1, -1]","[""DONE"", ""DONE""]","[""Orbit Team"", ""Ezra""]",[0],True,False,False,,500,6.0,4.0
75970563,4,281,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Erik Kvanli"", ""fgwiebfaoish"", ""Son Pham"", ""flg""]",[3],False,True,False,,500,6.0,4.0
75972657,2,153,"[1, -1]","[""DONE"", ""DONE""]","[""\u8d75\u4e91\u9f99"", ""ush""]",[0],True,False,False,,500,6.0,4.0
75972841,2,152,"[-1, 1]","[""DONE"", ""DONE""]","[""flg"", ""sash""]",[1],True,False,False,,500,6.0,4.0
75974716,4,260,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Qixiu"", ""lookaside"", ""skalermo"", ""ginster""]",[2],False,True,False,,500,6.0,4.0
75976337,2,219,"[-1, 1]","[""DONE"", ""DONE""]","[""lookaside"", ""Leszek G\u00f3ra""]",[1],True,False,False,,500,6.0,4.0
75979513,2,127,"[-1, 1]","[""DONE"", ""DONE""]","[""ra5anchor"", ""Orbital Occle""]",[1],True,False,False,,500,6.0,4.0
75984949,2,192,"[1, -1]","[""DONE"", ""DONE""]","[""Leszek G\u00f3ra"", ""lookaside""]",[0],True,False,False,,500,6.0,4.0
75991087,4,257,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Erik Kvanli"", ""\u8d75\u4e91\u9f99"", ""skuro0315"", ""Orbital Occle""]",[3],False,True,False,,500,6.0,4.0
75994516,4,190,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Erik Kvanli"", ""Ousagi"", ""Andrew Tratz"", ""Ezra""]",[3],False,True,False,,500,6.0,4.0
75995072,4,140,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbit Team"", ""HY2017"", ""Shun_PI"", ""Wenchong Huang""]",[3],False,True,False,,500,6.0,4.0
75995342,2,214,"[-1, 1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""Erik Kvanli""]",[1],True,False,False,,500,6.0,4.0
75995655,4,177,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Ezra"", ""klog"", ""sash"", ""Shun_PI""]",[2],False,True,False,,500,6.0,4.0
75996990,4,375,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Shun_PI"", ""Ebi"", ""bowwowforeach"", ""kovi""]",[3],False,True,False,,500,6.0,4.0
75997234,2,143,"[-1, 1]","[""DONE"", ""DONE""]","[""Ezra"", ""Shun_PI""]",[1],True,False,False,,500,6.0,4.0
75997519,4,248,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Erfan Eshratifar"", ""Orbit Team"", ""HY2017"", ""sash""]",[1],False,True,False,,500,6.0,4.0
75998277,2,129,"[-1, 1]","[""DONE"", ""DONE""]","[""ush"", ""Erik Kvanli""]",[1],True,False,False,,500,6.0,4.0
75998641,4,500,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Ezra"", ""flg"", ""Artem"", ""sash""]",[0],False,True,False,,500,6.0,4.0
75998767,4,500,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Ebi"", ""sash"", ""Andrew Tratz"", ""ShunkiKyoya""]",[2],False,True,False,,500,6.0,4.0
75999774,2,91,"[1, -1]","[""DONE"", ""DONE""]","[""bowwowforeach"", ""Shun_PI""]",[0],True,False,False,,500,6.0,4.0
76003630,4,174,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""lookaside"", ""Roy Wei"", ""c-number"", ""Son Pham""]",[3],False,True,False,,500,6.0,4.0
76004820,4,209,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Aidan P5"", ""lookaside"", ""Son Pham"", ""penguin46""]",[3],False,True,False,,500,6.0,4.0
