episode_id,omega,n_planets,n_orbital,n_static,orbital_share,prod_total,prod_mean,prod_std,n_neutral_start,neutral_prod_share,mean_inter_dist,min_inter_dist,max_inter_dist,std_inter_dist,sun_blockage_share,home_to_nearest_neutral_median,home_to_home_median,n_home,size_bucket,has_orbital,map_type,kmeans_cluster
75847145,0.0338667689836126,36,4,32,0.1111111111111111,96.0,2.6666666666666665,1.414213562373095,36,1.0,56.84589223404468,9.546429321996175,113.34104781056976,25.67869539712416,0.1555555555555555,0.0,0.0,0,large,1,large_orbital,2
75848499,0.0368110919602702,28,4,24,0.1428571428571428,64.0,2.2857142857142856,1.2777531299998797,28,1.0,59.5560396224413,11.387165414716922,116.45054974817636,26.029256001013337,0.1322751322751322,0.0,0.0,0,medium,1,medium_orbital,2
75850159,0.0293731914610375,24,0,24,0.0,72.0,3.0,1.2909944487358056,24,1.0,62.271175358211096,10.324200603306986,117.02819717122055,27.468442821960505,0.1159420289855072,0.0,0.0,0,small,0,small_static,4
75850258,0.0316928696239543,36,4,32,0.1111111111111111,72.0,2.0,1.247219128924647,36,1.0,59.44534687862176,9.935631537172576,113.95564509391866,26.42604914251834,0.1301587301587301,0.0,0.0,0,large,1,large_orbital,2
75850508,0.0330844787640145,24,0,24,0.0,92.0,3.8333333333333335,0.8975274678557507,24,1.0,59.35601976066441,12.272310822874488,101.99386499390812,25.20911850776313,0.1159420289855072,0.0,0.0,0,small,0,small_static,1
75851051,0.0307691305103951,28,0,28,0.0,68.0,2.4285714285714284,1.2936264483053452,28,1.0,61.21403845368628,9.703278056039585,117.73131408028118,26.640022498968385,0.1216931216931216,0.0,0.0,0,medium,0,medium_static,4
75851214,0.0251567180259111,24,0,24,0.0,44.0,1.8333333333333333,0.6871842709362769,24,1.0,63.54980026534732,11.251638111623809,114.07416708705144,27.258230536727613,0.1014492753623188,0.0,0.0,0,small,0,small_static,1
75851849,0.0447651098906689,32,4,28,0.125,108.0,3.375,1.2183492931011204,32,1.0,60.93500265720219,11.493697141252897,129.34198556291236,27.18828218191813,0.1290322580645161,0.0,0.0,0,medium,1,medium_orbital,3
75852143,0.0369013187516028,28,4,24,0.1428571428571428,92.0,3.2857142857142856,1.5779087167410373,28,1.0,56.5519967557382,12.912730549698402,108.70174102638792,24.545540716804815,0.1322751322751322,0.0,0.0,0,medium,1,medium_orbital,2
75852471,0.0441982719948603,24,0,24,0.0,80.0,3.3333333333333335,1.4907119849998598,24,1.0,60.68556909044516,11.366742772424374,118.45883035162666,26.317564975635428,0.1159420289855072,0.0,0.0,0,small,0,small_static,1
75853717,0.0472341594047029,28,4,24,0.1428571428571428,76.0,2.7142857142857144,1.2777531299998797,28,1.0,60.320901021679646,11.563916092933058,120.7564877735641,26.738974808285366,0.1534391534391534,0.0,0.0,0,medium,1,medium_orbital,3
75853843,0.0491931969459141,28,4,24,0.1428571428571428,80.0,2.857142857142857,1.2453996981544784,28,1.0,57.63018382203064,11.0887652484139,106.15132742475198,24.91444053480176,0.1322751322751322,0.0,0.0,0,medium,1,medium_orbital,3
75854043,0.0303430316231553,28,4,24,0.1428571428571428,92.0,3.2857142857142856,1.7496355305594131,28,1.0,59.40766007376491,9.909402791299271,110.16639819812156,26.27097812610521,0.164021164021164,0.0,0.0,0,medium,1,medium_orbital,2
75854436,0.0458050750946945,20,4,16,0.2,64.0,3.2,0.7483314773547882,20,1.0,58.12355792151159,11.77147649446959,107.54433118692458,24.05542528331512,0.1157894736842105,0.0,0.0,0,small,1,small_orbital,3
75854766,0.0355222130298273,32,0,32,0.0,88.0,2.75,1.0897247358851685,32,1.0,61.150363927978894,10.59234106846332,126.01427698308056,27.200380829935085,0.1048387096774193,0.0,0.0,0,medium,0,medium_static,4
75854976,0.0264428053112726,28,4,24,0.1428571428571428,60.0,2.142857142857143,0.9897433186107872,28,1.0,55.42276413844191,10.831751562235286,108.33249617668632,24.574373275658814,0.1746031746031746,0.0,0.0,0,medium,1,medium_orbital,2
75855112,0.0396466554973669,20,4,16,0.2,44.0,2.2,0.7483314773547883,20,1.0,58.81866134828323,11.667978856434472,108.09525942665428,24.568712296273834,0.1578947368421052,0.0,0.0,0,small,1,small_orbital,3
75855494,0.0461258110398343,36,4,32,0.1111111111111111,104.0,2.888888888888889,1.5234788000891208,36,1.0,59.760386819474256,10.417966712056636,121.92475673968416,27.147812924930545,0.1746031746031746,0.0,0.0,0,large,1,large_orbital,3
75856083,0.0331346790408681,32,0,32,0.0,68.0,2.125,0.927024810886958,32,1.0,61.68747192922387,9.800951740481588,120.28427291244468,27.896888391897765,0.1370967741935483,0.0,0.0,0,medium,0,medium_static,4
75856289,0.0389432580413569,36,4,32,0.1111111111111111,84.0,2.3333333333333335,1.1547005383792517,36,1.0,58.705983127943064,10.829572863525764,119.44173985480998,26.196308634646392,0.1111111111111111,0.0,0.0,0,large,1,large_orbital,3
75856880,0.0434209185744049,32,4,28,0.125,60.0,1.875,0.927024810886958,32,1.0,58.16249314310773,11.45030975886087,113.44178331566576,25.772704623910137,0.1451612903225806,0.0,0.0,0,medium,1,medium_orbital,3
75858039,0.0343569124490554,32,0,32,0.0,60.0,1.875,1.2686114456365274,32,1.0,61.728856201245975,9.706976879022854,118.18984819607668,27.245272207388943,0.1290322580645161,0.0,0.0,0,medium,0,medium_static,4
75859612,0.0367290034102334,20,0,20,0.0,56.0,2.8,1.16619037896906,20,1.0,64.13239630786843,14.789686429757696,111.46223999364408,26.377357919309848,0.0736842105263157,0.0,0.0,0,small,0,small_static,1
75862353,0.0408442197304073,24,0,24,0.0,68.0,2.8333333333333335,1.3437096247164249,24,1.0,61.48767283916997,11.170076065731893,114.0524309499169,26.725652399380195,0.1304347826086956,0.0,0.0,0,small,0,small_static,0
75862477,0.026935090662785,28,4,24,0.1428571428571428,52.0,1.8571428571428572,0.989743318610787,28,1.0,58.730041817310095,10.075363463234083,109.85443409034517,26.007337245135385,0.164021164021164,0.0,0.0,0,medium,1,medium_orbital,2
75862678,0.0423989903238068,28,0,28,0.0,96.0,3.4285714285714284,1.3997084244475304,28,1.0,61.526223777354616,12.51859446171649,112.78466180993604,26.566503337428475,0.1111111111111111,0.0,0.0,0,medium,0,medium_static,1
75863121,0.0481378949800432,32,4,28,0.125,100.0,3.125,1.5360257159305637,32,1.0,58.606725104261265,11.996755276096936,112.14415952733616,25.58823308270089,0.1290322580645161,0.0,0.0,0,medium,1,medium_orbital,3
75863142,0.0256505453465774,20,0,20,0.0,64.0,3.2,1.32664991614216,20,1.0,62.58878933021297,11.289200853659857,114.30321375222944,26.381867015561113,0.1368421052631579,0.0,0.0,0,small,0,small_static,0
75864159,0.0459690020069399,36,4,32,0.1111111111111111,76.0,2.111111111111111,1.594744454934147,36,1.0,60.82196765252724,9.999266307401529,130.04774226750837,27.57114603481321,0.1619047619047619,0.0,0.0,0,large,1,large_orbital,3
75864891,0.0325046492087925,24,0,24,0.0,76.0,3.1666666666666665,1.3437096247164249,24,1.0,61.300010432356274,10.529581614803972,111.4813440090367,26.43917003276964,0.1159420289855072,0.0,0.0,0,small,0,small_static,4
75864911,0.0347368114121071,24,4,20,0.1666666666666666,60.0,2.5,1.5,24,1.0,63.97498585302034,12.83039189468576,121.2490184099394,27.2695841580029,0.1159420289855072,0.0,0.0,0,small,1,small_orbital,1
75865456,0.033871186349782,32,4,28,0.125,68.0,2.125,1.2686114456365274,32,1.0,59.12009301032109,9.771227515063558,119.35992004515415,26.50090462381784,0.1693548387096774,0.0,0.0,0,medium,1,medium_orbital,2
75866275,0.0352674589920755,36,0,36,0.0,68.0,1.8888888888888888,1.2862041003100253,36,1.0,57.80698547540965,9.140041082068205,122.10164580569352,26.189249794961952,0.1428571428571428,0.0,0.0,0,large,0,large_static,4
75867151,0.0268632548793595,24,0,24,0.0,68.0,2.8333333333333335,1.3437096247164249,24,1.0,58.28240755202713,13.15142676476463,98.52512278855608,24.73784684536526,0.1014492753623188,0.0,0.0,0,small,0,small_static,1
75870117,0.0267439745794227,20,0,20,0.0,52.0,2.6,1.3564659966250538,20,1.0,59.53242358723605,11.077643484410013,104.1793098132385,26.06621350152216,0.1789473684210526,0.0,0.0,0,small,0,small_static,0
75872623,0.0250942223686483,32,4,28,0.125,100.0,3.125,1.5360257159305637,32,1.0,59.52068993285585,12.244518291367882,119.79987541826765,26.07824255088727,0.1290322580645161,0.0,0.0,0,medium,1,medium_orbital,2
75874543,0.0349146429437651,36,4,32,0.1111111111111111,100.0,2.7777777777777777,1.0304020550550783,36,1.0,59.84567183293912,10.581140364842229,122.2429973682069,27.146324176519727,0.1492063492063492,0.0,0.0,0,large,1,large_orbital,2
75875734,0.0440549954172591,36,4,32,0.1111111111111111,76.0,2.111111111111111,1.4487116456005888,36,1.0,62.42129454940272,9.02792801060254,123.09871223349283,28.306032359295333,0.1682539682539682,0.0,0.0,0,large,1,large_orbital,3
75877534,0.0396512215769466,24,0,24,0.0,84.0,3.5,1.5,24,1.0,59.896532942958785,11.871995831240088,102.8357271442466,25.53839284746929,0.1159420289855072,0.0,0.0,0,small,0,small_static,1
75878390,0.0259309625406193,28,0,28,0.0,88.0,3.142857142857143,1.355261854357877,28,1.0,59.50321482489636,11.215516774562207,113.83188614441676,26.236599174017197,0.1428571428571428,0.0,0.0,0,medium,0,medium_static,4
75880085,0.0252570433082692,32,4,28,0.125,104.0,3.25,1.5612494995995996,32,1.0,60.85171216476853,11.866826345355795,124.75557069699948,27.037675060046716,0.1451612903225806,0.0,0.0,0,medium,1,medium_orbital,2
75882192,0.0472412528375227,28,4,24,0.1428571428571428,80.0,2.857142857142857,1.6413036132965797,28,1.0,58.310268317349795,10.204992504616014,115.77990512129108,26.07616700223206,0.1851851851851851,0.0,0.0,0,medium,1,medium_orbital,3
75886361,0.0279723576233046,24,0,24,0.0,104.0,4.333333333333333,1.4907119849998596,24,1.0,60.03230053965831,12.359989769598096,113.80759145451935,25.824679266565536,0.1304347826086956,0.0,0.0,0,small,0,small_static,1
75888085,0.0449419106857129,32,0,32,0.0,80.0,2.5,1.224744871391589,32,1.0,61.118811403216846,10.217248185453546,121.4178474530322,27.2933872240879,0.1370967741935483,0.0,0.0,0,medium,0,medium_static,4
75888091,0.0266744255850406,28,4,24,0.1428571428571428,76.0,2.7142857142857144,1.4846149779161804,28,1.0,58.84175484802399,10.703821693377376,114.7782867578449,25.30252786316845,0.1216931216931216,0.0,0.0,0,medium,1,medium_orbital,2
75888282,0.030093883188953,32,4,28,0.125,84.0,2.625,1.4947825928876748,32,1.0,57.909037974909936,9.342748388406172,112.7166795468446,25.844075739869783,0.1532258064516129,0.0,0.0,0,medium,1,medium_orbital,2
75890927,0.0394139877012132,24,0,24,0.0,52.0,2.1666666666666665,1.4624940645653537,24,1.0,57.92393978997529,11.335927146119708,104.36380962967743,25.312656145831134,0.1594202898550724,0.0,0.0,0,small,0,small_static,0
75890977,0.0416223080121204,28,4,24,0.1428571428571428,68.0,2.4285714285714284,1.0497813183356477,28,1.0,58.43910898350526,9.899804718403985,119.8855933085799,26.12358806847348,0.1746031746031746,0.0,0.0,0,medium,1,medium_orbital,3
75890978,0.0282386168102138,24,0,24,0.0,56.0,2.3333333333333335,1.4907119849998598,24,1.0,61.82926259797616,10.685467868116842,111.65275639566217,27.042888920957065,0.1304347826086956,0.0,0.0,0,small,0,small_static,4
75891081,0.028615663175445,24,0,24,0.0,76.0,3.1666666666666665,1.674979270186815,24,1.0,60.241868017749795,10.104484031540212,108.46791141634766,26.15000085257374,0.1304347826086956,0.0,0.0,0,small,0,small_static,4
75891671,0.0402358168123233,20,4,16,0.2,56.0,2.8,1.6,20,1.0,62.234322360135295,14.705935715975338,120.98154811205023,26.17411541239401,0.1368421052631579,0.0,0.0,0,small,1,small_orbital,1
75891694,0.0291798732147483,24,0,24,0.0,68.0,2.8333333333333335,1.5723301886761003,24,1.0,60.77055792700591,11.666652102589932,109.3620954083464,25.747310734840152,0.1159420289855072,0.0,0.0,0,small,0,small_static,1
75892238,0.0270162334185308,32,4,28,0.125,80.0,2.5,1.0,32,1.0,59.98719229138213,9.595147471082267,117.88012435820372,27.086957961777,0.1532258064516129,0.0,0.0,0,medium,1,medium_orbital,2
75892635,0.0358660764799994,36,0,36,0.0,76.0,2.111111111111111,1.3698697784375504,36,1.0,61.4336579502062,9.669414814102868,121.85649867435288,28.09585632104057,0.1428571428571428,0.0,0.0,0,large,0,large_static,4
75895003,0.0441109637269172,32,0,32,0.0,64.0,2.0,1.0,32,1.0,58.98306466778188,9.799389059652611,121.55228797104164,26.5531805642704,0.1451612903225806,0.0,0.0,0,medium,0,medium_static,4
75896280,0.0298974482108284,36,0,36,0.0,88.0,2.4444444444444446,1.571348402636772,36,1.0,62.33843291414835,10.068162477671663,122.22486229488968,28.331442740741984,0.1492063492063492,0.0,0.0,0,large,0,large_static,4
75896918,0.0409731500756238,20,0,20,0.0,60.0,3.0,1.2649110640673518,20,1.0,66.2937702148396,12.89762596182435,118.19511302132388,28.116267831076627,0.1157894736842105,0.0,0.0,0,small,0,small_static,1
75897382,0.0458766465373177,20,0,20,0.0,56.0,2.8,1.32664991614216,20,1.0,66.33794755546631,13.84250255878809,121.8868960552844,27.82673847083849,0.1157894736842105,0.0,0.0,0,small,0,small_static,1
75898362,0.0371812836295423,32,4,28,0.125,76.0,2.375,1.3169567191065925,32,1.0,59.24267938920322,10.635271405678466,116.6235789934265,26.35751741317577,0.1451612903225806,0.0,0.0,0,medium,1,medium_orbital,3
75898624,0.0373953669533781,32,0,32,0.0,88.0,2.75,1.6393596310755,32,1.0,58.96508321200908,9.283238553820883,110.45908843024728,26.73965981207769,0.1612903225806451,0.0,0.0,0,medium,0,medium_static,4
75899584,0.0306211272535295,20,0,20,0.0,40.0,2.0,1.5491933384829668,20,1.0,62.53747342119468,11.23906738171757,101.22054555145762,26.12779539682481,0.1157894736842105,0.0,0.0,0,small,0,small_static,1
75899927,0.0305558090669628,36,4,32,0.1111111111111111,76.0,2.111111111111111,1.286204100310025,36,1.0,57.66517281853213,9.383173427377256,106.2384031667698,25.98859074243392,0.1492063492063492,0.0,0.0,0,large,1,large_orbital,2
75900177,0.0404458095744687,32,0,32,0.0,100.0,3.125,1.6153559979150107,32,1.0,60.54153468922301,10.427453606855057,123.19297733568504,27.19342615373695,0.1451612903225806,0.0,0.0,0,medium,0,medium_static,4
75900368,0.0406473033620439,32,0,32,0.0,80.0,2.5,1.4142135623730951,32,1.0,59.6108199304481,9.826970735284316,118.97671234861164,26.324872601301298,0.1209677419354838,0.0,0.0,0,medium,0,medium_static,4
75902356,0.02973041057032,24,0,24,0.0,60.0,2.5,1.118033988749895,24,1.0,62.90662152684949,10.392618353304648,120.10039024165803,27.284583139008785,0.144927536231884,0.0,0.0,0,small,0,small_static,0
75902962,0.0326315206426844,24,0,24,0.0,84.0,3.5,1.384437310486346,24,1.0,64.73729676222275,11.712502131358022,119.56683194279374,29.110022898105463,0.1594202898550724,0.0,0.0,0,small,0,small_static,0
75904310,0.0255718086864884,32,0,32,0.0,56.0,1.75,1.299038105676658,32,1.0,61.83664520758263,10.20544456959286,121.4670978772936,27.351757849752858,0.1290322580645161,0.0,0.0,0,medium,0,medium_static,4
75905571,0.0441616951394894,20,0,20,0.0,52.0,2.6,1.6248076809271923,20,1.0,60.51965040233975,17.56399225015662,113.67307755018844,24.9165616727286,0.0947368421052631,0.0,0.0,0,small,0,small_static,1
75905839,0.0380784624454178,36,4,32,0.1111111111111111,68.0,1.8888888888888888,1.1967032904743342,36,1.0,61.726758502016075,9.089380189309315,123.34256576292066,28.484688653635505,0.1746031746031746,0.0,0.0,0,large,1,large_orbital,3
75907512,0.0486116114461903,24,0,24,0.0,64.0,2.6666666666666665,1.3743685418725535,24,1.0,60.307391519147856,11.47121953544382,124.22265621028608,26.72081894042,0.1594202898550724,0.0,0.0,0,small,0,small_static,0
75908481,0.0419129504483462,28,0,28,0.0,76.0,2.7142857142857144,1.749635530559413,28,1.0,59.06094492666301,10.90896182455039,117.14275199553138,25.49730737733545,0.1111111111111111,0.0,0.0,0,medium,0,medium_static,4
75908621,0.0263798593354167,24,0,24,0.0,60.0,2.5,1.5,24,1.0,61.85735463202779,11.592120733335214,116.81235019679248,26.688868224133525,0.1304347826086956,0.0,0.0,0,small,0,small_static,1
75909283,0.0431531556878485,32,0,32,0.0,80.0,2.5,1.6583123951777,32,1.0,61.47955749860253,9.503157496427486,126.10253133811018,27.36717789491563,0.1370967741935483,0.0,0.0,0,medium,0,medium_static,4
75909571,0.0265621335509747,36,0,36,0.0,104.0,2.888888888888889,1.1967032904743342,36,1.0,59.764661669864466,10.52402864114678,112.46813769049812,26.34460701055942,0.1174603174603174,0.0,0.0,0,large,0,large_static,4
75909889,0.0436408243034362,32,0,32,0.0,72.0,2.25,1.6393596310755,32,1.0,60.609815519691466,9.289163577137757,120.3684034253762,26.79354184674775,0.1290322580645161,0.0,0.0,0,medium,0,medium_static,4
75910069,0.039867011535515,20,0,20,0.0,60.0,3.0,1.4142135623730951,20,1.0,63.89851952177805,11.67656432122772,112.99621067553385,26.91876238052414,0.1368421052631579,0.0,0.0,0,small,0,small_static,0
75910097,0.0410724493095511,24,0,24,0.0,56.0,2.3333333333333335,1.1055415967851334,24,1.0,62.91229210934785,11.281016659161462,118.3333037549486,27.13834462991077,0.1159420289855072,0.0,0.0,0,small,0,small_static,1
75910559,0.0471509615715238,28,0,28,0.0,104.0,3.7142857142857144,1.577908716741037,28,1.0,62.036833249582045,11.6295535605226,119.82791693098298,27.20697515819047,0.1322751322751322,0.0,0.0,0,medium,0,medium_static,0
75911154,0.0448980362280005,32,4,28,0.125,112.0,3.5,1.5811388300841898,32,1.0,60.57306936121368,10.624821816823324,127.92767173206144,27.15077600839364,0.1612903225806451,0.0,0.0,0,medium,1,medium_orbital,3
75911542,0.0330097797354251,28,4,24,0.1428571428571428,56.0,2.0,1.0690449676496976,28,1.0,59.724023627702806,11.121017708695032,119.73912750628554,26.407319204092172,0.1428571428571428,0.0,0.0,0,medium,1,medium_orbital,2
75911938,0.0461424722054716,24,0,24,0.0,64.0,2.6666666666666665,1.3743685418725535,24,1.0,58.89480991420539,11.571178800166816,110.44086486772328,25.167660554568144,0.1304347826086956,0.0,0.0,0,small,0,small_static,0
75912766,0.0322617468793758,20,0,20,0.0,48.0,2.4,0.4898979485566356,20,1.0,65.70776490734353,11.059726468225977,115.2296501037693,27.667573996536515,0.1368421052631579,0.0,0.0,0,small,0,small_static,0
75914931,0.0487398380846198,24,0,24,0.0,68.0,2.8333333333333335,1.4624940645653537,24,1.0,61.722437878927096,12.620730613856958,113.14385012652912,26.21266815284828,0.1014492753623188,0.0,0.0,0,small,0,small_static,1
75915235,0.0389251940782451,24,4,20,0.1666666666666666,56.0,2.3333333333333335,1.3743685418725535,24,1.0,56.99636449913511,10.4521665467348,109.41995484272086,24.676459972472635,0.1739130434782608,0.0,0.0,0,small,1,small_orbital,3
75918336,0.0288521793084558,24,0,24,0.0,52.0,2.1666666666666665,1.0671873729054748,24,1.0,63.367087178685,9.780735039640728,114.04862538652846,27.713661292312388,0.1739130434782608,0.0,0.0,0,small,0,small_static,0
75920012,0.039045119645693,24,0,24,0.0,72.0,3.0,1.0,24,1.0,60.05626686036719,11.991951291617772,104.80653584826186,25.396209852480332,0.1159420289855072,0.0,0.0,0,small,0,small_static,1
75920471,0.0405281398995636,32,4,28,0.125,72.0,2.25,1.299038105676658,32,1.0,60.177567445870615,11.457382200246752,119.95782912036118,26.8558014742788,0.1532258064516129,0.0,0.0,0,medium,1,medium_orbital,3
75921008,0.0332895390405456,24,4,20,0.1666666666666666,88.0,3.6666666666666665,1.247219128924647,24,1.0,60.070494628127456,11.88374720000867,107.8279519443472,25.455496723633516,0.1304347826086956,0.0,0.0,0,small,1,small_orbital,2
75921657,0.0340101124196496,36,4,32,0.1111111111111111,64.0,1.7777777777777777,0.9162456945817022,36,1.0,57.64514887696328,9.82226459315106,105.47341846187732,25.564246335024148,0.1492063492063492,0.0,0.0,0,large,1,large_orbital,2
75921661,0.0400731714216605,36,4,32,0.1111111111111111,72.0,2.0,1.4142135623730951,36,1.0,58.25103867482085,10.52567310798033,126.2971358612833,26.542025147452865,0.1428571428571428,0.0,0.0,0,large,1,large_orbital,3
75921861,0.0335671687993737,32,4,28,0.125,92.0,2.875,1.3635890143294642,32,1.0,58.55656088037095,9.905242753357507,116.6980807127436,25.793351707290437,0.1451612903225806,0.0,0.0,0,medium,1,medium_orbital,2
75923421,0.0277337490721046,32,0,32,0.0,72.0,2.25,1.479019945774904,32,1.0,58.210232272808135,9.80821153734739,115.17241886037024,26.15094111174723,0.1451612903225806,0.0,0.0,0,medium,0,medium_static,4
75923998,0.0278212918078186,28,4,24,0.1428571428571428,68.0,2.4285714285714284,1.1780301787479028,28,1.0,59.784925610642254,12.030592764604265,116.02033327000882,25.999222085876657,0.1322751322751322,0.0,0.0,0,medium,1,medium_orbital,2
75924157,0.0356768462868514,24,0,24,0.0,60.0,2.5,1.384437310486346,24,1.0,63.52105122317234,10.209717193301165,118.37343398702184,27.820810400915946,0.144927536231884,0.0,0.0,0,small,0,small_static,0
75924167,0.0399893431570071,24,0,24,0.0,60.0,2.5,1.6072751268321592,24,1.0,58.523215278910534,11.256577271179838,112.69486851110702,25.68661163593208,0.1304347826086956,0.0,0.0,0,small,0,small_static,4
75924823,0.0368670350458929,28,4,24,0.1428571428571428,96.0,3.4285714285714284,1.3997084244475304,28,1.0,56.65960010050269,11.109020586362684,107.00695079954085,24.42813395107861,0.1322751322751322,0.0,0.0,0,medium,1,medium_orbital,2
75925168,0.0388904390869052,28,4,24,0.1428571428571428,64.0,2.2857142857142856,1.577908716741037,28,1.0,59.65532131510507,11.279198962893751,105.37983743428556,26.199384931395407,0.1216931216931216,0.0,0.0,0,medium,1,medium_orbital,3
75926154,0.0355613643096997,32,0,32,0.0,100.0,3.125,1.6153559979150107,32,1.0,62.63176647922474,10.188847930044698,127.71890026233704,28.32065402310985,0.1612903225806451,0.0,0.0,0,medium,0,medium_static,4
75927019,0.0423139108507115,20,4,16,0.2,76.0,3.8,1.1661903789690602,20,1.0,62.797140645803005,13.13656234518254,116.84000416321462,26.516018130337763,0.1578947368421052,0.0,0.0,0,small,1,small_orbital,0
75927245,0.0404160817792253,24,0,24,0.0,64.0,2.6666666666666665,1.699673171197595,24,1.0,65.41673568663654,9.049476165685295,117.67995874261622,28.716214983709552,0.1304347826086956,0.0,0.0,0,small,0,small_static,0
75927335,0.0344577105617076,40,4,36,0.1,108.0,2.7,1.3453624047073711,40,1.0,60.17153534000103,10.597420119669248,130.62910717067462,27.143115451775685,0.1538461538461538,0.0,0.0,0,large,1,large_orbital,2
75927373,0.0268284271781636,28,4,24,0.1428571428571428,84.0,3.0,1.5118578920369088,28,1.0,58.15750023935426,10.7908163749064,112.7661880184576,25.90101350239501,0.1746031746031746,0.0,0.0,0,medium,1,medium_orbital,2
75927389,0.0340758916387015,28,4,24,0.1428571428571428,68.0,2.4285714285714284,1.178030178747903,28,1.0,60.420927750455625,10.994096096242052,105.14634981371836,26.042707754663983,0.1322751322751322,0.0,0.0,0,medium,1,medium_orbital,2
75927660,0.0371130669498612,28,0,28,0.0,64.0,2.2857142857142856,1.0301575072754257,28,1.0,58.33146343015935,12.48921554037968,109.5109393965252,25.284374622737253,0.1111111111111111,0.0,0.0,0,medium,0,medium_static,1
75927875,0.0421564464344065,28,0,28,0.0,92.0,3.2857142857142856,1.9794866372215745,28,1.0,62.03680120241812,11.370191654880118,120.58464887963848,27.241367159946684,0.1428571428571428,0.0,0.0,0,medium,0,medium_static,0
75928348,0.0390476324743457,40,0,40,0.0,88.0,2.2,1.5362291495737217,40,1.0,62.766789455634495,9.799912601022768,128.0331132747781,28.151611130002586,0.1076923076923077,0.0,0.0,0,large,0,large_static,4
75928517,0.0413753828459514,32,4,28,0.125,76.0,2.375,1.4086784586980805,32,1.0,56.175892133916285,10.591768492107382,107.22889545070365,24.558897751988574,0.1209677419354838,0.0,0.0,0,medium,1,medium_orbital,3
75928760,0.0270070222894447,32,4,28,0.125,72.0,2.25,1.3919410907075054,32,1.0,61.38321127119139,10.3183860491445,121.13718112886384,27.238955996175985,0.1209677419354838,0.0,0.0,0,medium,1,medium_orbital,2
75929958,0.0372978544982766,36,4,32,0.1111111111111111,60.0,1.6666666666666667,0.6666666666666666,36,1.0,60.47624869834993,10.045467667750303,116.31142109006603,26.94177467022423,0.1301587301587301,0.0,0.0,0,large,1,large_orbital,3
75930440,0.0437720098281646,24,0,24,0.0,76.0,3.1666666666666665,1.4624940645653537,24,1.0,63.616377015033095,11.556904702698963,125.020499986043,28.103172984168314,0.1594202898550724,0.0,0.0,0,small,0,small_static,0
75930516,0.0328239814027433,28,4,24,0.1428571428571428,68.0,2.4285714285714284,1.4982983545287878,28,1.0,64.12655022622718,10.10911848535052,126.52292181204938,28.157387632120468,0.1216931216931216,0.0,0.0,0,medium,1,medium_orbital,4
75930627,0.0353842204899436,20,0,20,0.0,40.0,2.0,1.095445115010332,20,1.0,66.02698559107681,10.59649595527477,112.05832150955092,29.208428420720697,0.1789473684210526,0.0,0.0,0,small,0,small_static,0
75930684,0.0424435534891841,32,4,28,0.125,76.0,2.375,0.9921567416492216,32,1.0,57.93687003627886,11.075340075765784,104.9133561118325,25.045098535248098,0.1129032258064516,0.0,0.0,0,medium,1,medium_orbital,3
75934343,0.0385673793217031,36,4,32,0.1111111111111111,56.0,1.5555555555555556,0.955813918560292,36,1.0,60.583212349991435,9.100461031350871,120.04249935337168,27.71655213414814,0.1746031746031746,0.0,0.0,0,large,1,large_orbital,3
75935643,0.0254786252520435,20,0,20,0.0,52.0,2.6,1.624807680927192,20,1.0,63.437082622945105,14.745400006414023,103.6242579683508,26.39885750394239,0.0947368421052631,0.0,0.0,0,small,0,small_static,1
75936669,0.0288006054782746,28,4,24,0.1428571428571428,60.0,2.142857142857143,1.124858267715973,28,1.0,58.46170894840599,9.439988693269374,108.52692086882897,25.767126728990675,0.1322751322751322,0.0,0.0,0,medium,1,medium_orbital,2
75937328,0.0265433223318608,32,0,32,0.0,116.0,3.625,1.5761900266148114,32,1.0,58.446305103373035,11.448270867634864,109.04458685404008,25.37171880902606,0.1209677419354838,0.0,0.0,0,medium,0,medium_static,4
75937738,0.0390025174190928,36,4,32,0.1111111111111111,96.0,2.6666666666666665,1.05409255338946,36,1.0,59.37175696147675,10.400307528602244,119.10987116443404,26.923341731352338,0.1555555555555555,0.0,0.0,0,large,1,large_orbital,3
75938056,0.0454759225573749,32,4,28,0.125,92.0,2.875,1.3635890143294642,32,1.0,60.041638694387885,10.897239535632648,115.8493595925337,26.99425060197667,0.1612903225806451,0.0,0.0,0,medium,1,medium_orbital,3
75938189,0.0419002558523131,32,0,32,0.0,92.0,2.875,1.6153559979150107,32,1.0,62.74104649201565,9.461694396424926,120.13562530577408,27.86787357240768,0.1370967741935483,0.0,0.0,0,medium,0,medium_static,4
75939046,0.0280399835964473,36,8,28,0.2222222222222222,60.0,1.6666666666666667,1.247219128924647,36,1.0,55.05116165596763,9.214848616116967,104.2629012067992,24.364915926889715,0.1365079365079365,0.0,0.0,0,large,1,large_orbital,2
75940913,0.0273703592371663,28,4,24,0.1428571428571428,68.0,2.4285714285714284,1.4982983545287878,28,1.0,59.7282578843453,10.692611755117287,113.71373099775968,26.217969283911778,0.1322751322751322,0.0,0.0,0,medium,1,medium_orbital,2
75941101,0.0255965228695431,28,0,28,0.0,68.0,2.4285714285714284,1.0497813183356477,28,1.0,63.877404423524766,9.863681965602725,121.54497313984346,27.789674744196898,0.1216931216931216,0.0,0.0,0,medium,0,medium_static,4
